LAMMPS data file via write_data, version 22 Jun 2018, timestep = 1000

9280 atoms
2 atom types

-3.0000000000000000e+01 3.0000000000000000e+01 xlo xhi
-5.0000000000000000e+00 5.0000000000000000e+00 ylo yhi
-2.5000000000000000e+00 2.5000000000000000e+00 zlo zhi

Masses

1 1
2 1

Atoms 

2640 2 -2.0247031045370715e+01 -4.3997856123734849e+00 -2.1709190209415099e+00
2049 2 -2.0343140744924337e+01 -4.7053342923198747e+00 -1.9404993862867708e+00
1495 2 -1.9883070883413236e+01 -4.9379554642583159e+00 -2.0171250239533802e+00
497 2 -1.9765556568350128e+01 -4.5598846578894232e+00 -2.3946983371942525e+00
605 2 -1.9348585617766275e+01 -4.6582018205442823e+00 -1.8421772544739796e+00
416 2 -1.9290763305318848e+01 -4.9954545169859115e+00 -2.3233844599204412e+00
1129 2 -1.8786787160774519e+01 -4.4584994222637953e+00 -1.9179291237963445e+00
1313 2 -1.8565502931922996e+01 -4.9920127976152751e+00 -2.1524594553581746e+00
1721 2 -1.8669174394682788e+01 -4.5850517427491670e+00 -2.4311969944959015e+00
2355 2 -1.8008063444092418e+01 -4.9134523101769600e+00 -2.4632395926160582e+00
1429 2 -1.8126980241998478e+01 -4.4109952608326806e+00 -2.1262766469291461e+00
1131 2 -1.8255592540996609e+01 -4.9446801248758714e+00 -1.9242004043529128e+00
1065 2 -1.7598759531686294e+01 -4.5040324249699353e+00 -2.0510525952580467e+00
2507 2 -1.6982168025759584e+01 -4.8308997578358994e+00 -1.9159584372489198e+00
1609 2 -1.7534787817228292e+01 -4.8972022053676394e+00 -1.9077792778455569e+00
639 2 -1.7170660709176243e+01 -4.4688076511626278e+00 -2.4712491350399066e+00
1599 2 -1.6558297531563404e+01 -4.5097672213336901e+00 -2.0508445306845071e+00
637 2 -1.6555137460278530e+01 -4.9533374897134745e+00 -2.4371937063263278e+00
462 2 -1.5922015811417655e+01 -4.5015901133653138e+00 -2.0008971472417514e+00
2575 2 -1.5760143083740914e+01 -4.9249994272700652e+00 -2.3037494001227330e+00
1685 2 -1.6174524086796843e+01 -4.9031859092348213e+00 -2.0277466581117758e+00
2603 2 -1.5437371833315581e+01 -4.6180396370851442e+00 -1.8388657052691162e+00
2479 2 -1.5254943960589177e+01 -4.8409552225260555e+00 -2.1287767938317934e+00
806 2 -1.4670845791867906e+01 -4.9786735244138409e+00 -1.9312389798455412e+00
1529 2 -1.4831627898561482e+01 -4.3502265035768763e+00 -1.8619304420948617e+00
2480 2 -1.4802701469340308e+01 -4.6145791312274742e+00 -2.4318124759516486e+00
2362 2 -1.4272195272900852e+01 -4.5040426595376788e+00 -2.3320710645298703e+00
2078 2 -1.3853544228108783e+01 -4.4192776738987103e+00 -1.8960345586054321e+00
257 2 -1.4066498404520322e+01 -4.9770264396782604e+00 -2.0143702628728950e+00
1076 2 -1.3510002024680094e+01 -4.9410958644967682e+00 -2.1729061069961575e+00
1110 2 -1.2941806476975399e+01 -4.4842268975254793e+00 -2.1878877646310002e+00
197 2 -1.2563816149760951e+01 -4.5576039614119894e+00 -2.2756931222314281e+00
1915 2 -1.3030246324017183e+01 -4.9770502673722952e+00 -2.3011276330575274e+00
2134 2 -1.2481784713692369e+01 -4.9080861049046405e+00 -1.9937100562703844e+00
37 2 -1.2209387878789952e+01 -4.9853788588466355e+00 -2.3771926050719232e+00
1663 2 -1.1952079023071382e+01 -4.6259229396066806e+00 -1.8093242687895492e+00
1394 2 -1.1786550170927125e+01 -4.6067848442698205e+00 -2.4119601150752632e+00
1125 2 -1.1790035287880015e+01 -4.9835625966645090e+00 -2.0666420179082956e+00
645 2 -1.1141326916249431e+01 -4.9903398396424388e+00 -2.0329946467774649e+00
2524 2 -1.1309016685669150e+01 -4.4739992973187457e+00 -2.1449462244497539e+00
2261 2 -1.0677091456695841e+01 -4.5193647658073806e+00 -1.8446375718645740e+00
2129 2 -1.0561883628714012e+01 -4.9028959858447143e+00 -2.2067480604214089e+00
395 2 -1.0130657580159799e+01 -4.9770957428361182e+00 -2.0892009941015361e+00
1311 2 -1.0070546103052152e+01 -4.4912191633975640e+00 -2.1231996578923296e+00
484 2 -9.5107417028257597e+00 -4.5871994806892040e+00 -1.8969994358272733e+00
626 2 -8.7606784653437337e+00 -4.5562600040401611e+00 -1.7920608163296852e+00
1735 2 -9.1216676103782159e+00 -4.5474644093456273e+00 -2.2533066797012498e+00
962 2 -8.6079577604295618e+00 -4.9606549629067027e+00 -2.3500570270885337e+00
2126 2 -8.2551354212150212e+00 -4.7777768894792514e+00 -1.9982666979399319e+00
1101 2 -7.6546392178375093e+00 -4.9668256988068640e+00 -2.2641773279099371e+00
528 2 -7.2385689468316468e+00 -4.9261012727976192e+00 -1.8200250606461150e+00
688 2 -7.5719728086628555e+00 -4.5519851264491065e+00 -2.1650035987101059e+00
2229 2 -6.9747834732722964e+00 -4.9478908363625829e+00 -2.2120477429115533e+00
2213 2 -7.1025528140346443e+00 -4.5304912998593201e+00 -2.4438616858325197e+00
325 2 -6.6565731365636678e+00 -4.9065694516842946e+00 -1.7992588296557359e+00
2604 2 -6.7782607000703416e+00 -4.4849757881982200e+00 -1.9314693198871020e+00
1506 2 -6.2170082421386077e+00 -4.4825678089879268e+00 -2.2537318783619087e+00
792 2 -6.2599619239478530e+00 -4.9085216434482568e+00 -2.0904766572968265e+00
520 2 -5.5396745913156451e+00 -4.6100562734952231e+00 -1.9018120674384769e+00
2393 2 -5.7827406870227804e+00 -4.5207017099714628e+00 -2.2786461905694368e+00
1888 2 -5.1919613787394594e+00 -4.4209003577864419e+00 -2.4540664690397413e+00
1017 2 -5.0715790380475489e+00 -4.9998075411683702e+00 -2.1118569556702074e+00
1743 2 -4.3225353404137516e+00 -4.8993210851149547e+00 -1.8144999839963452e+00
2173 2 -4.0447362373144751e+00 -4.3984302009027072e+00 -2.2917641849031076e+00
1014 2 -4.2412082560411619e+00 -4.9919321472056462e+00 -2.2999108876750816e+00
2146 2 -4.5454020775931436e+00 -4.4759312494257628e+00 -2.1664053500388247e+00
1676 2 -3.8195024771694390e+00 -4.6555867784613882e+00 -1.8873353022916466e+00
784 2 -3.7121174245586865e+00 -4.9439240042490162e+00 -2.2524811391990904e+00
1875 2 -3.3634731146286163e+00 -4.9698513049417903e+00 -1.9686471036395718e+00
801 2 -3.2388871618872654e+00 -4.4532793425053239e+00 -2.0041035738104194e+00
711 2 -2.6416027069428432e+00 -4.8243526026081218e+00 -2.1361032780617242e+00
1783 2 -2.8053372526526981e+00 -4.4571565856492974e+00 -2.1663805001983540e+00
312 2 -2.1918445783860991e+00 -4.3597560839718774e+00 -2.4585848760944242e+00
1273 2 -2.2071831472647041e+00 -4.9748784281256571e+00 -2.3025916644842619e+00
65 2 -2.3103847966783775e+00 -4.4444711257191027e+00 -1.8498391995239474e+00
2457 2 -1.4404370482506641e+00 -4.9763071380857786e+00 -2.0612084679514964e+00
355 2 -1.7523359720436329e+00 -4.5277961284250630e+00 -2.0748333342976810e+00
2282 2 -7.1929376021959335e-01 -4.9059074228115547e+00 -2.1958276916255262e+00
348 2 -7.4504959727972497e-01 -4.5615816652267736e+00 -1.9737060907036323e+00
2613 2 -1.2504182381809557e+00 -4.5262921631753557e+00 -1.9558455569204543e+00
469 2 -2.4883170089771531e-01 -4.5738863331577839e+00 -2.1182187665558270e+00
536 2 -1.0446534315007683e-01 -4.9598154093355085e+00 -2.0339431071224849e+00
195 2 3.7595079847349039e-01 -4.9562143549840787e+00 -2.2206408460123868e+00
448 2 2.1167012826016618e-01 -4.3706141467832946e+00 -2.1666944379933222e+00
1865 2 1.0417343789505498e+00 -4.9249134075426264e+00 -2.2241371520241406e+00
389 2 9.1916830661283166e-01 -4.5035280775710698e+00 -2.3319867316846912e+00
2135 2 1.5565612328291762e+00 -4.9006784610786438e+00 -2.0513007445777407e+00
2269 2 1.4470491358520690e+00 -4.3455052678319577e+00 -2.1485139810548408e+00
698 2 2.0074227121186143e+00 -4.6172969180907328e+00 -2.3304500550684253e+00
2264 2 2.5382473285559666e+00 -4.9748242195605190e+00 -2.0337706259391286e+00
1075 2 2.5270490334362612e+00 -4.6194791790637959e+00 -2.2905373167924559e+00
2562 2 3.0453979352941820e+00 -4.5682686448756851e+00 -2.1070677330207297e+00
771 2 3.8307074507135672e+00 -4.8994123738082926e+00 -2.3213593027481543e+00
1568 2 3.2829820310976623e+00 -4.9935460826847970e+00 -2.0229694638106865e+00
1133 2 3.7081097701660912e+00 -4.4552142794307255e+00 -2.0879378174194487e+00
445 2 4.2838786209726045e+00 -4.9961196864673125e+00 -1.9492160954692890e+00
2631 2 4.3629717843938449e+00 -4.8589448281885081e+00 -2.3978459209285932e+00
493 2 4.2321709481491556e+00 -4.3356092077645618e+00 -2.1939773947800640e+00
2490 2 4.7718839669307256e+00 -4.5144108844366855e+00 -2.3002366210156500e+00
834 2 5.1634501718613350e+00 -4.5417628621568129e+00 -2.2113101722282744e+00
2307 2 4.9645306840633978e+00 -4.9277058629478923e+00 -1.9244041994195500e+00
2047 2 4.9306230574005587e+00 -4.9905489251798389e+00 -2.4697373149909865e+00
1645 2 5.4790853371814858e+00 -4.6460561266986620e+00 -1.8222381337109097e+00
2208 2 5.6479314153519615e+00 -4.9907227007980577e+00 -1.9248673798109954e+00
1064 2 5.5352600506911926e+00 -4.9799755647878001e+00 -2.4581700176282495e+00
405 2 5.9260480809743115e+00 -4.5261008483099809e+00 -2.2775486150760327e+00
2161 2 6.2195463046879036e+00 -4.9600749289850601e+00 -1.8775492942729146e+00
2434 2 6.3578693183187776e+00 -4.5858628035772373e+00 -2.3698941319429943e+00
929 2 6.5644671897340876e+00 -4.9907717098891426e+00 -2.4827221898478591e+00
541 2 6.8619948933476493e+00 -4.4762818149373915e+00 -2.2705512054828607e+00
1639 2 6.9423632740622176e+00 -4.6977045092045344e+00 -1.8546925613778338e+00
1234 2 7.1651856824970794e+00 -4.9555984618358186e+00 -2.4547066338698813e+00
10 2 7.2149883219909148e+00 -4.9515578711716390e+00 -1.8232078867162482e+00
735 2 7.5154130936610075e+00 -4.6839705177934556e+00 -2.2174937230291114e+00
411 2 7.8716762379350316e+00 -4.9614162237258954e+00 -1.9256673570547951e+00
137 2 7.9304619495653546e+00 -4.4479614072092746e+00 -2.1449890014301261e+00
1206 2 8.3664754579584741e+00 -4.9517840034345877e+00 -2.2737563547960726e+00
145 2 8.2894143722684461e+00 -4.6322701986932238e+00 -1.7862742019124391e+00
399 2 8.6390759112214806e+00 -4.4093811298619885e+00 -2.3324400720431764e+00
1502 2 8.8566582484655960e+00 -4.9355918757112445e+00 -2.0219523414970619e+00
2510 2 9.4733395037393979e+00 -4.9572836046626012e+00 -2.4326543762508646e+00
2107 2 9.5788242225152160e+00 -4.9002325319017048e+00 -2.0046707647066766e+00
2463 2 9.2345970542948841e+00 -4.5175425286989661e+00 -2.0909556179054700e+00
46 2 1.0203958148412672e+01 -4.6013820478790661e+00 -1.9921260949677135e+00
1873 2 9.8021039760047586e+00 -4.4452853224209896e+00 -2.3605786615327382e+00
1046 2 1.0123155530586747e+01 -4.9822082516391601e+00 -2.1853592986414623e+00
2116 2 1.0586922015242905e+01 -4.9954930561036779e+00 -2.3608230339178440e+00
300 2 1.0839160020479927e+01 -4.4974415819676521e+00 -2.1501052080103107e+00
401 2 1.1007530072394305e+01 -4.9797604802849067e+00 -1.9108172453889476e+00
1764 2 1.1251210996960063e+01 -4.7066557529051698e+00 -2.3879945848610618e+00
2529 2 1.1521284939232320e+01 -4.6279285265917149e+00 -1.9209335898126274e+00
1836 2 1.1967218521306609e+01 -4.9692383578628929e+00 -1.8972832217077087e+00
2467 2 1.2169698516899299e+01 -4.4793525172023809e+00 -2.2748649430293821e+00
211 2 1.2092327760715678e+01 -4.9865221534590534e+00 -2.3720093150435018e+00
233 2 1.2630638277258516e+01 -4.9219090600406217e+00 -2.4633070407687931e+00
2240 2 1.2563476057424255e+01 -4.5643550699529971e+00 -1.8482351392580652e+00
470 2 1.2600751491259226e+01 -4.9928365634841745e+00 -1.9783703481566324e+00
2207 2 1.3148384227360104e+01 -4.4394222730488799e+00 -2.2033753965395837e+00
1241 2 1.3573829547532119e+01 -4.9970194861485959e+00 -1.8598516557670171e+00
1815 2 1.3101438213607347e+01 -4.8911026965598516e+00 -1.8869431563976107e+00
1852 2 1.3234466984489078e+01 -4.8921486812068906e+00 -2.4402805710450051e+00
739 2 1.3641752218000079e+01 -4.9146721001248626e+00 -2.2521029664261665e+00
897 2 1.4297154330975035e+01 -4.9203326493616926e+00 -2.1465446942355828e+00
2580 2 1.4060916754976031e+01 -4.7299300941012357e+00 -2.0113945635755899e+00
341 2 1.4610608898192250e+01 -4.5434491623470903e+00 -2.4228440215337219e+00
2287 2 1.4817606987635067e+01 -4.4109298740252010e+00 -1.9764005979142130e+00
746 2 1.5422910253580604e+01 -4.8770933377209280e+00 -1.8185801145042819e+00
2155 2 1.5154412627379640e+01 -4.9115037706822591e+00 -2.1031336784998338e+00
2033 2 1.5873059556113699e+01 -4.9751546681299521e+00 -2.1873880526707765e+00
1189 2 1.5814560430416519e+01 -4.5259017543869007e+00 -2.0764377035052544e+00
2477 2 1.6538768011790747e+01 -4.9781766886018870e+00 -1.9449351338783840e+00
1082 2 1.6402426209188263e+01 -4.4454459543876554e+00 -2.2227546673170813e+00
720 2 1.6942895207756596e+01 -4.3947683673022260e+00 -2.0130517033936330e+00
1636 2 1.6355393676553728e+01 -4.5984511241996922e+00 -1.8103692200769548e+00
2162 2 1.6831207122760226e+01 -4.8318159511411354e+00 -2.3661490905753078e+00
176 2 1.7252647682637736e+01 -4.8867730942465766e+00 -2.0489096271937299e+00
1107 2 1.7369873799886690e+01 -4.5543404568971564e+00 -2.4890817234525802e+00
1165 2 1.7642883749287986e+01 -4.9755863905706823e+00 -1.8300633981166337e+00
2073 2 1.7704479009852832e+01 -4.4842916472785541e+00 -1.9912008707273008e+00
990 2 1.7846037678375563e+01 -4.8670209561060043e+00 -2.2366824862354426e+00
643 2 1.8427400998851592e+01 -4.4789825100592511e+00 -2.0875174404551071e+00
2172 2 1.8869442031786544e+01 -4.4632745225073229e+00 -2.0773702422508538e+00
1980 2 1.8905647453367330e+01 -4.9597365181098594e+00 -2.0731733207805720e+00
2184 2 1.8464274348758472e+01 -4.9449473796388492e+00 -2.2961926710423830e+00
203 2 1.9505586845137497e+01 -4.5823447891813895e+00 -2.1236958729443911e+00
1922 2 1.9972633118177708e+01 -4.9037340220375008e+00 -1.9249790261178914e+00
2042 2 1.9690968982918058e+01 -4.9122962031488422e+00 -2.3625900089556922e+00
53 2 2.0740364931373286e+01 -4.8647789430761419e+00 -1.8117163607430395e+00
836 2 2.0355933777213192e+01 -4.9957528859265352e+00 -2.3560453418574099e+00
1535 2 2.0520826433869136e+01 -4.5076011805595453e+00 -2.1067546519523086e+00
666 2 2.1416745826321325e+01 -4.5670044207209903e+00 -1.8582142216584181e+00
1203 2 2.1014227250798541e+01 -4.7730475380495081e+00 -2.2770388370410108e+00
1648 2 2.1223328034943066e+01 -4.3497174307820927e+00 -2.1434211576509994e+00
149 2 2.2020491005415451e+01 -4.5493800147762409e+00 -2.1973490709947043e+00
1194 2 2.1757696741825690e+01 -4.9439470465363708e+00 -2.2703349154422985e+00
1391 2 2.2532092410337906e+01 -4.9540797617449766e+00 -2.2839303124580144e+00
454 2 2.2634468803994555e+01 -4.5415381749712527e+00 -2.3731167335269547e+00
1439 2 2.3028687875745035e+01 -4.7123146125907285e+00 -2.0610281689336918e+00
1514 2 2.3300005148445990e+01 -4.9095126279357935e+00 -2.4625654711650378e+00
2617 2 2.3549871663269755e+01 -4.3412591068041229e+00 -1.8598852742532777e+00
847 2 2.4030796979770663e+01 -4.6362725901732142e+00 -2.4483693700448708e+00
1996 2 2.3667227377072905e+01 -4.8819140633396101e+00 -2.0892956135884897e+00
910 2 2.3585139528628282e+01 -4.4215748367664771e+00 -2.4724986752085387e+00
1073 2 2.4092805889239099e+01 -4.6112221225106653e+00 -1.8181023725235368e+00
1162 2 2.4696116752826974e+01 -4.5580445125673421e+00 -2.1003726557595148e+00
2051 2 2.4375375287863498e+01 -4.9968385259352726e+00 -2.2936499469872791e+00
2618 2 2.4976296248427914e+01 -4.9563399589880026e+00 -2.3318699729411483e+00
682 2 2.5299604121198843e+01 -4.6500622347694804e+00 -1.9996169782401898e+00
797 2 2.6041714683704008e+01 -4.4362997003423255e+00 -2.1544146594241131e+00
2304 2 2.5675567514781996e+01 -4.4713848128231879e+00 -2.4625258847119587e+00
296 2 2.5996116881951465e+01 -4.8957439037210957e+00 -2.3484628730878860e+00
767 2 2.5515133623182649e+01 -4.9786975381351342e+00 -2.3388817171530998e+00
2527 2 2.6390576376144782e+01 -4.7944376696275883e+00 -2.2977239763679114e+00
2216 2 2.6452559840641726e+01 -4.7441160838287058e+00 -1.8061174497626020e+00
706 2 2.7033325480699400e+01 -4.5982746766989129e+00 -2.4135463845738494e+00
1174 2 2.6835796279602967e+01 -4.3804715542147008e+00 -1.9560610307547244e+00
2374 2 2.6934003754289485e+01 -4.9558350454131705e+00 -2.1965476044745964e+00
1389 2 2.7458788307520898e+01 -4.9940866069661549e+00 -2.2515079099306878e+00
2537 2 2.8005021185346838e+01 -4.7298065610056765e+00 -2.2746279485934200e+00
1341 2 2.8029176725637740e+01 -4.9849819471915771e+00 -1.8198664525986168e+00
1843 2 2.7651792586252999e+01 -4.3812591765306399e+00 -2.4873503968354140e+00
2252 2 2.7431553488052181e+01 -4.6455156653595919e+00 -1.8765715108187246e+00
578 2 2.8499056883503755e+01 -4.4223877175114561e+00 -2.4869676993709491e+00
2270 2 2.8653835699294511e+01 -4.9256734308594803e+00 -2.2229167505444942e+00
502 2 2.8480634380906764e+01 -4.3776683127649338e+00 -2.0182216657180732e+00
632 2 2.8942281697773467e+01 -4.6094967721584075e+00 -1.9785697897935226e+00
1083 2 2.9311353193931790e+01 -4.4155042784004399e+00 -2.4524049111356785e+00
608 2 2.9555727009569573e+01 -4.5214329742954105e+00 -2.0452747517397194e+00
1567 2 2.9527230541017246e+01 -4.9348715442808633e+00 -2.2360189152005225e+00
2006 2 -2.9802659156624856e+01 -4.0577445842869961e+00 -1.9157923128433416e+00
1479 2 -2.8793126689967877e+01 -4.0338841634696250e+00 -1.9779829138249885e+00
224 2 -2.9245456020432147e+01 -4.0220367035878661e+00 -2.1518475725669979e+00
2495 2 -2.8325182294884453e+01 -4.0666718687601531e+00 -2.2800551294512315e+00
33 2 -2.7585695744342768e+01 -4.0969971411586554e+00 -2.1667924247721158e+00
1292 2 -2.6991152570242129e+01 -4.0040785505143752e+00 -2.3590310491022288e+00
956 2 -2.7351487868110802e+01 -4.0398308323615613e+00 -1.9174403118725039e+00
898 2 -2.6628741186238955e+01 -4.0358711221268058e+00 -1.8605678018229377e+00
276 2 -2.6044141875043696e+01 -4.1339804425483306e+00 -2.0736434253862144e+00
817 2 -2.4500306363462055e+01 -4.1518897051917429e+00 -2.2940400610701164e+00
863 2 -2.3994101871634239e+01 -4.0129727828711319e+00 -2.0558488557762353e+00
542 2 -2.3698933176140905e+01 -4.0243058902833049e+00 -2.4462147867140764e+00
426 2 -2.3338570684247973e+01 -4.0102654894573027e+00 -1.8787202445694635e+00
431 2 -2.3073445575378447e+01 -4.1824123928828580e+00 -2.2994533626468274e+00
1148 2 -2.2127973983315272e+01 -4.1588179472268987e+00 -2.1454198552131500e+00
589 2 -2.1553945194209135e+01 -4.1128419782558376e+00 -2.0949294764899444e+00
2256 2 -2.1101342109617764e+01 -4.0260624562631575e+00 -2.3038570794280782e+00
95 2 -2.0628329866106920e+01 -4.1402007793306925e+00 -2.4322565989096852e+00
1353 2 -1.9582093976716745e+01 -4.2831354575306895e+00 -2.0132472850955829e+00
2153 2 -1.9921646177122994e+01 -4.0030982172222842e+00 -2.4669752023548681e+00
1031 2 -2.0119927268411168e+01 -4.0124657073578636e+00 -1.9336878564382867e+00
1950 2 -1.9252600921948481e+01 -4.1819989792366501e+00 -2.3310845837085199e+00
2555 2 -1.8379665203721181e+01 -4.0233453816867906e+00 -2.3139884800228359e+00
1114 2 -1.8748772256552634e+01 -4.0248995378037344e+00 -2.3111297591093707e+00
2211 2 -1.7924363841692379e+01 -4.0067827251887209e+00 -1.8099595464662315e+00
1897 2 -1.6963109524500425e+01 -4.1105648279161873e+00 -2.3742259096453333e+00
2415 2 -1.7475117141519728e+01 -4.0801688347301370e+00 -1.9801348673693573e+00
916 2 -1.7527569333305124e+01 -4.0229538285275623e+00 -2.4681280198104343e+00
530 2 -1.6385625246288516e+01 -4.0853251477282155e+00 -2.1581727085158664e+00
1310 2 -1.5834210543594795e+01 -4.1116326488483930e+00 -2.2299069947778545e+00
751 2 -1.5363800067892736e+01 -4.1295672724603483e+00 -1.8210445745032180e+00
2086 2 -1.5083851930473006e+01 -4.0255309320539903e+00 -2.2586326513748922e+00
526 2 -1.4411183493442264e+01 -4.0034445507252148e+00 -2.2223562096592997e+00
1396 2 -1.3936928746444222e+01 -4.0074924583489286e+00 -1.9185220110259891e+00
888 2 -1.3402771579554528e+01 -4.0275021926910606e+00 -1.8090815161500526e+00
821 2 -1.3570858069036134e+01 -4.1103177517874325e+00 -2.3508092837995282e+00
1079 2 -1.2767218343792763e+01 -4.0006809807454307e+00 -2.0015159302953198e+00
1895 2 -1.3034374043752546e+01 -4.0098518584271199e+00 -2.4235108559015064e+00
1829 2 -1.2317191234753524e+01 -4.1033260346071936e+00 -2.3631520095170271e+00
1304 2 -1.2021613513427361e+01 -4.3009819872398412e+00 -2.0118287571134816e+00
943 2 -1.1629651699674852e+01 -4.0556264341592438e+00 -2.0754763473929629e+00
1164 2 -1.1182281987966283e+01 -4.0198343799053591e+00 -2.4824942966523129e+00
2455 2 -1.0838416975192885e+01 -4.0709770308821858e+00 -1.8230854213749903e+00
785 2 -1.0721678198744531e+01 -4.1592588472198706e+00 -2.4140754865501397e+00
236 2 -1.0253771951559507e+01 -4.0561467751594504e+00 -1.9544872694191251e+00
259 2 -9.3330828445925516e+00 -4.1741082440660167e+00 -2.1165313192823358e+00
1585 2 -8.7394931726243801e+00 -4.1054773269512435e+00 -2.1004974460824499e+00
843 2 -8.4027506018776492e+00 -4.0958551571832791e+00 -2.2582862098937175e+00
588 2 -7.8523178580235626e+00 -4.0207121527655669e+00 -2.1367272305427845e+00
2253 2 -7.2281781883144562e+00 -4.0300997421159597e+00 -2.1211571635006039e+00
1937 2 -6.9395310863894881e+00 -4.0860989173052804e+00 -1.9650405401345636e+00
2588 2 -6.3253104924278238e+00 -4.1017876106950641e+00 -2.1923891846592918e+00
1387 2 -5.7524113199933353e+00 -4.0230637247176126e+00 -2.1717399690746739e+00
62 2 -5.3239505261759783e+00 -4.0496755508107167e+00 -2.1777750515423104e+00
982 2 -4.7380373517745538e+00 -4.0248658089278049e+00 -2.1543199235072050e+00
234 2 -5.0805309152969231e+00 -4.2856565780220821e+00 -1.8404037725821267e+00
1054 2 -4.1636709418914117e+00 -4.0646508220611546e+00 -1.8902094082571061e+00
2199 2 -3.6799682180036486e+00 -4.1007658105484479e+00 -2.3444006402049209e+00
1409 2 -2.7614556324643567e+00 -4.0499827268476727e+00 -1.8022690939663315e+00
2009 2 -2.5640372875028725e+00 -4.0349369722997395e+00 -2.4109785091071938e+00
2273 2 -2.0197189266271280e+00 -4.0251602493601082e+00 -2.4557454591921952e+00
624 2 -2.2239836183217458e+00 -4.0055541906473566e+00 -1.8905816168545917e+00
2279 2 -1.6218902985191295e+00 -4.0095249746906809e+00 -2.2852724259357333e+00
2323 2 -9.2664673471106296e-01 -4.0478868180051819e+00 -2.2421388673640981e+00
1551 2 -7.5477619273995611e-01 -4.0453660178595454e+00 -1.8187820967751409e+00
1808 2 -4.4657914574990987e-01 -4.0980204472809678e+00 -2.4209041634341091e+00
133 2 -2.4271167572241653e-01 -4.0028577710517785e+00 -1.8812104270258840e+00
2072 2 7.2934213711837670e-01 -4.0442869372072607e+00 -2.0757171353745076e+00
1794 2 1.7509025458484513e+00 -4.0034201137146610e+00 -2.0684786549548773e+00
124 2 2.0940662982885740e+00 -4.0818870501007698e+00 -2.3004565413425464e+00
